support_type_id,canonical_state,alpha_row_support,alpha_col_support,beta_row_support,beta_col_support,gamma_row_support,gamma_col_support,orbit_size,active_count,auto_zero_count,orbit0_possible,all8_active,active_mask,provenance
6927,"('{0,1,2}', '{0}', '{1}', '{0,1}', '{0}', '{}')","{0,1,2}",{0},{1},"{0,1}",{0},{},54,0,8,False,False,00000000,EXACT_DERIVED
6928,"('{0,1,2}', '{0}', '{1}', '{0,1}', '{0}', '{0}')","{0,1,2}",{0},{1},"{0,1}",{0},{0},108,1,7,False,False,00001000,EXACT_DERIVED
6929,"('{0,1,2}', '{0}', '{1}', '{0,1}', '{0}', '{0,1}')","{0,1,2}",{0},{1},"{0,1}",{0},"{0,1}",54,2,6,False,False,00001100,EXACT_DERIVED
6930,"('{0,1,2}', '{0}', '{1}', '{0,1}', '{0}', '{2}')","{0,1,2}",{0},{1},"{0,1}",{0},{2},54,0,8,False,False,00000000,EXACT_DERIVED
6931,"('{0,1,2}', '{0}', '{1}', '{0,1}', '{0}', '{0,2}')","{0,1,2}",{0},{1},"{0,1}",{0},"{0,2}",108,1,7,False,False,00001000,EXACT_DERIVED
6932,"('{0,1,2}', '{0}', '{1}', '{0,1}', '{0}', '{0,1,2}')","{0,1,2}",{0},{1},"{0,1}",{0},"{0,1,2}",54,2,6,False,False,00001100,EXACT_DERIVED
6933,"('{0,1,2}', '{0}', '{1}', '{0,1}', '{0,1}', '{}')","{0,1,2}",{0},{1},"{0,1}","{0,1}",{},54,0,8,False,False,00000000,EXACT_DERIVED
6934,"('{0,1,2}', '{0}', '{1}', '{0,1}', '{0,1}', '{0}')","{0,1,2}",{0},{1},"{0,1}","{0,1}",{0},108,2,6,False,False,00001010,EXACT_DERIVED
6935,"('{0,1,2}', '{0}', '{1}', '{0,1}', '{0,1}', '{0,1}')","{0,1,2}",{0},{1},"{0,1}","{0,1}","{0,1}",54,4,4,False,False,00001111,EXACT_DERIVED
6936,"('{0,1,2}', '{0}', '{1}', '{0,1}', '{0,1}', '{2}')","{0,1,2}",{0},{1},"{0,1}","{0,1}",{2},54,0,8,False,False,00000000,EXACT_DERIVED
6937,"('{0,1,2}', '{0}', '{1}', '{0,1}', '{0,1}', '{0,2}')","{0,1,2}",{0},{1},"{0,1}","{0,1}","{0,2}",108,2,6,False,False,00001010,EXACT_DERIVED
6938,"('{0,1,2}', '{0}', '{1}', '{0,1}', '{0,1}', '{0,1,2}')","{0,1,2}",{0},{1},"{0,1}","{0,1}","{0,1,2}",54,4,4,False,False,00001111,EXACT_DERIVED
6939,"('{0,1,2}', '{0}', '{1}', '{0,1}', '{0,1,2}', '{}')","{0,1,2}",{0},{1},"{0,1}","{0,1,2}",{},18,0,8,False,False,00000000,EXACT_DERIVED
6940,"('{0,1,2}', '{0}', '{1}', '{0,1}', '{0,1,2}', '{0}')","{0,1,2}",{0},{1},"{0,1}","{0,1,2}",{0},36,2,6,False,False,00001010,EXACT_DERIVED
6941,"('{0,1,2}', '{0}', '{1}', '{0,1}', '{0,1,2}', '{0,1}')","{0,1,2}",{0},{1},"{0,1}","{0,1,2}","{0,1}",18,4,4,False,False,00001111,EXACT_DERIVED
6942,"('{0,1,2}', '{0}', '{1}', '{0,1}', '{0,1,2}', '{2}')","{0,1,2}",{0},{1},"{0,1}","{0,1,2}",{2},18,0,8,False,False,00000000,EXACT_DERIVED
6943,"('{0,1,2}', '{0}', '{1}', '{0,1}', '{0,1,2}', '{0,2}')","{0,1,2}",{0},{1},"{0,1}","{0,1,2}","{0,2}",36,2,6,False,False,00001010,EXACT_DERIVED
6944,"('{0,1,2}', '{0}', '{1}', '{0,1}', '{0,1,2}', '{0,1,2}')","{0,1,2}",{0},{1},"{0,1}","{0,1,2}","{0,1,2}",18,4,4,False,False,00001111,EXACT_DERIVED
6945,"('{0,1,2}', '{0}', '{1}', '{0,1,2}', '{}', '{}')","{0,1,2}",{0},{1},"{0,1,2}",{},{},6,0,8,False,False,00000000,EXACT_DERIVED
6946,"('{0,1,2}', '{0}', '{1}', '{0,1,2}', '{}', '{0}')","{0,1,2}",{0},{1},"{0,1,2}",{},{0},18,0,8,False,False,00000000,EXACT_DERIVED
6947,"('{0,1,2}', '{0}', '{1}', '{0,1,2}', '{}', '{0,1}')","{0,1,2}",{0},{1},"{0,1,2}",{},"{0,1}",18,0,8,False,False,00000000,EXACT_DERIVED
6948,"('{0,1,2}', '{0}', '{1}', '{0,1,2}', '{}', '{0,1,2}')","{0,1,2}",{0},{1},"{0,1,2}",{},"{0,1,2}",6,0,8,False,False,00000000,EXACT_DERIVED
6949,"('{0,1,2}', '{0}', '{1}', '{0,1,2}', '{0}', '{}')","{0,1,2}",{0},{1},"{0,1,2}",{0},{},18,0,8,False,False,00000000,EXACT_DERIVED
6950,"('{0,1,2}', '{0}', '{1}', '{0,1,2}', '{0}', '{0}')","{0,1,2}",{0},{1},"{0,1,2}",{0},{0},54,1,7,False,False,00001000,EXACT_DERIVED
6951,"('{0,1,2}', '{0}', '{1}', '{0,1,2}', '{0}', '{0,1}')","{0,1,2}",{0},{1},"{0,1,2}",{0},"{0,1}",54,2,6,False,False,00001100,EXACT_DERIVED
6952,"('{0,1,2}', '{0}', '{1}', '{0,1,2}', '{0}', '{0,1,2}')","{0,1,2}",{0},{1},"{0,1,2}",{0},"{0,1,2}",18,2,6,False,False,00001100,EXACT_DERIVED
6953,"('{0,1,2}', '{0}', '{1}', '{0,1,2}', '{0,1}', '{}')","{0,1,2}",{0},{1},"{0,1,2}","{0,1}",{},18,0,8,False,False,00000000,EXACT_DERIVED
6954,"('{0,1,2}', '{0}', '{1}', '{0,1,2}', '{0,1}', '{0}')","{0,1,2}",{0},{1},"{0,1,2}","{0,1}",{0},54,2,6,False,False,00001010,EXACT_DERIVED
6955,"('{0,1,2}', '{0}', '{1}', '{0,1,2}', '{0,1}', '{0,1}')","{0,1,2}",{0},{1},"{0,1,2}","{0,1}","{0,1}",54,4,4,False,False,00001111,EXACT_DERIVED
6956,"('{0,1,2}', '{0}', '{1}', '{0,1,2}', '{0,1}', '{0,1,2}')","{0,1,2}",{0},{1},"{0,1,2}","{0,1}","{0,1,2}",18,4,4,False,False,00001111,EXACT_DERIVED
6957,"('{0,1,2}', '{0}', '{1}', '{0,1,2}', '{0,1,2}', '{}')","{0,1,2}",{0},{1},"{0,1,2}","{0,1,2}",{},6,0,8,False,False,00000000,EXACT_DERIVED
6958,"('{0,1,2}', '{0}', '{1}', '{0,1,2}', '{0,1,2}', '{0}')","{0,1,2}",{0},{1},"{0,1,2}","{0,1,2}",{0},18,2,6,False,False,00001010,EXACT_DERIVED
6959,"('{0,1,2}', '{0}', '{1}', '{0,1,2}', '{0,1,2}', '{0,1}')","{0,1,2}",{0},{1},"{0,1,2}","{0,1,2}","{0,1}",18,4,4,False,False,00001111,EXACT_DERIVED
6960,"('{0,1,2}', '{0}', '{1}', '{0,1,2}', '{0,1,2}', '{0,1,2}')","{0,1,2}",{0},{1},"{0,1,2}","{0,1,2}","{0,1,2}",6,4,4,False,False,00001111,EXACT_DERIVED
6961,"('{0,1,2}', '{0}', '{0,1}', '{}', '{}', '{}')","{0,1,2}",{0},"{0,1}",{},{},{},6,0,8,False,False,00000000,EXACT_DERIVED
6962,"('{0,1,2}', '{0}', '{0,1}', '{}', '{}', '{0}')","{0,1,2}",{0},"{0,1}",{},{},{0},18,0,8,False,False,00000000,EXACT_DERIVED
6963,"('{0,1,2}', '{0}', '{0,1}', '{}', '{}', '{0,1}')","{0,1,2}",{0},"{0,1}",{},{},"{0,1}",18,0,8,False,False,00000000,EXACT_DERIVED
6964,"('{0,1,2}', '{0}', '{0,1}', '{}', '{}', '{0,1,2}')","{0,1,2}",{0},"{0,1}",{},{},"{0,1,2}",6,0,8,False,False,00000000,EXACT_DERIVED
6965,"('{0,1,2}', '{0}', '{0,1}', '{}', '{0}', '{}')","{0,1,2}",{0},"{0,1}",{},{0},{},18,0,8,False,False,00000000,EXACT_DERIVED
6966,"('{0,1,2}', '{0}', '{0,1}', '{}', '{0}', '{0}')","{0,1,2}",{0},"{0,1}",{},{0},{0},54,0,8,False,False,00000000,EXACT_DERIVED
6967,"('{0,1,2}', '{0}', '{0,1}', '{}', '{0}', '{0,1}')","{0,1,2}",{0},"{0,1}",{},{0},"{0,1}",54,0,8,False,False,00000000,EXACT_DERIVED
6968,"('{0,1,2}', '{0}', '{0,1}', '{}', '{0}', '{0,1,2}')","{0,1,2}",{0},"{0,1}",{},{0},"{0,1,2}",18,0,8,False,False,00000000,EXACT_DERIVED
6969,"('{0,1,2}', '{0}', '{0,1}', '{}', '{0,1}', '{}')","{0,1,2}",{0},"{0,1}",{},"{0,1}",{},18,0,8,False,False,00000000,EXACT_DERIVED
6970,"('{0,1,2}', '{0}', '{0,1}', '{}', '{0,1}', '{0}')","{0,1,2}",{0},"{0,1}",{},"{0,1}",{0},54,0,8,False,False,00000000,EXACT_DERIVED
6971,"('{0,1,2}', '{0}', '{0,1}', '{}', '{0,1}', '{0,1}')","{0,1,2}",{0},"{0,1}",{},"{0,1}","{0,1}",54,0,8,False,False,00000000,EXACT_DERIVED
6972,"('{0,1,2}', '{0}', '{0,1}', '{}', '{0,1}', '{0,1,2}')","{0,1,2}",{0},"{0,1}",{},"{0,1}","{0,1,2}",18,0,8,False,False,00000000,EXACT_DERIVED
6973,"('{0,1,2}', '{0}', '{0,1}', '{}', '{0,1,2}', '{}')","{0,1,2}",{0},"{0,1}",{},"{0,1,2}",{},6,0,8,False,False,00000000,EXACT_DERIVED
6974,"('{0,1,2}', '{0}', '{0,1}', '{}', '{0,1,2}', '{0}')","{0,1,2}",{0},"{0,1}",{},"{0,1,2}",{0},18,0,8,False,False,00000000,EXACT_DERIVED
6975,"('{0,1,2}', '{0}', '{0,1}', '{}', '{0,1,2}', '{0,1}')","{0,1,2}",{0},"{0,1}",{},"{0,1,2}","{0,1}",18,0,8,False,False,00000000,EXACT_DERIVED
6976,"('{0,1,2}', '{0}', '{0,1}', '{}', '{0,1,2}', '{0,1,2}')","{0,1,2}",{0},"{0,1}",{},"{0,1,2}","{0,1,2}",6,0,8,False,False,00000000,EXACT_DERIVED
6977,"('{0,1,2}', '{0}', '{0,1}', '{0}', '{}', '{}')","{0,1,2}",{0},"{0,1}",{0},{},{},18,0,8,False,False,00000000,EXACT_DERIVED
6978,"('{0,1,2}', '{0}', '{0,1}', '{0}', '{}', '{0}')","{0,1,2}",{0},"{0,1}",{0},{},{0},18,0,8,False,False,00000000,EXACT_DERIVED
6979,"('{0,1,2}', '{0}', '{0,1}', '{0}', '{}', '{1}')","{0,1,2}",{0},"{0,1}",{0},{},{1},36,0,8,False,False,00000000,EXACT_DERIVED
6980,"('{0,1,2}', '{0}', '{0,1}', '{0}', '{}', '{0,1}')","{0,1,2}",{0},"{0,1}",{0},{},"{0,1}",36,0,8,False,False,00000000,EXACT_DERIVED
6981,"('{0,1,2}', '{0}', '{0,1}', '{0}', '{}', '{1,2}')","{0,1,2}",{0},"{0,1}",{0},{},"{1,2}",18,0,8,False,False,00000000,EXACT_DERIVED
6982,"('{0,1,2}', '{0}', '{0,1}', '{0}', '{}', '{0,1,2}')","{0,1,2}",{0},"{0,1}",{0},{},"{0,1,2}",18,0,8,False,False,00000000,EXACT_DERIVED
6983,"('{0,1,2}', '{0}', '{0,1}', '{0}', '{0}', '{}')","{0,1,2}",{0},"{0,1}",{0},{0},{},54,0,8,False,False,00000000,EXACT_DERIVED
6984,"('{0,1,2}', '{0}', '{0,1}', '{0}', '{0}', '{0}')","{0,1,2}",{0},"{0,1}",{0},{0},{0},54,2,6,True,False,10001000,EXACT_DERIVED
6985,"('{0,1,2}', '{0}', '{0,1}', '{0}', '{0}', '{1}')","{0,1,2}",{0},"{0,1}",{0},{0},{1},108,2,6,False,False,01000100,EXACT_DERIVED
6986,"('{0,1,2}', '{0}', '{0,1}', '{0}', '{0}', '{0,1}')","{0,1,2}",{0},"{0,1}",{0},{0},"{0,1}",108,4,4,True,False,11001100,EXACT_DERIVED
6987,"('{0,1,2}', '{0}', '{0,1}', '{0}', '{0}', '{1,2}')","{0,1,2}",{0},"{0,1}",{0},{0},"{1,2}",54,2,6,False,False,01000100,EXACT_DERIVED
6988,"('{0,1,2}', '{0}', '{0,1}', '{0}', '{0}', '{0,1,2}')","{0,1,2}",{0},"{0,1}",{0},{0},"{0,1,2}",54,4,4,True,False,11001100,EXACT_DERIVED
6989,"('{0,1,2}', '{0}', '{0,1}', '{0}', '{0,1}', '{}')","{0,1,2}",{0},"{0,1}",{0},"{0,1}",{},54,0,8,False,False,00000000,EXACT_DERIVED
6990,"('{0,1,2}', '{0}', '{0,1}', '{0}', '{0,1}', '{0}')","{0,1,2}",{0},"{0,1}",{0},"{0,1}",{0},54,4,4,True,False,10101010,EXACT_DERIVED
6991,"('{0,1,2}', '{0}', '{0,1}', '{0}', '{0,1}', '{1}')","{0,1,2}",{0},"{0,1}",{0},"{0,1}",{1},108,4,4,False,False,01010101,EXACT_DERIVED
6992,"('{0,1,2}', '{0}', '{0,1}', '{0}', '{0,1}', '{0,1}')","{0,1,2}",{0},"{0,1}",{0},"{0,1}","{0,1}",108,8,0,True,True,11111111,EXACT_DERIVED
6993,"('{0,1,2}', '{0}', '{0,1}', '{0}', '{0,1}', '{1,2}')","{0,1,2}",{0},"{0,1}",{0},"{0,1}","{1,2}",54,4,4,False,False,01010101,EXACT_DERIVED
6994,"('{0,1,2}', '{0}', '{0,1}', '{0}', '{0,1}', '{0,1,2}')","{0,1,2}",{0},"{0,1}",{0},"{0,1}","{0,1,2}",54,8,0,True,True,11111111,EXACT_DERIVED
6995,"('{0,1,2}', '{0}', '{0,1}', '{0}', '{0,1,2}', '{}')","{0,1,2}",{0},"{0,1}",{0},"{0,1,2}",{},18,0,8,False,False,00000000,EXACT_DERIVED
6996,"('{0,1,2}', '{0}', '{0,1}', '{0}', '{0,1,2}', '{0}')","{0,1,2}",{0},"{0,1}",{0},"{0,1,2}",{0},18,4,4,True,False,10101010,EXACT_DERIVED
6997,"('{0,1,2}', '{0}', '{0,1}', '{0}', '{0,1,2}', '{1}')","{0,1,2}",{0},"{0,1}",{0},"{0,1,2}",{1},36,4,4,False,False,01010101,EXACT_DERIVED
6998,"('{0,1,2}', '{0}', '{0,1}', '{0}', '{0,1,2}', '{0,1}')","{0,1,2}",{0},"{0,1}",{0},"{0,1,2}","{0,1}",36,8,0,True,True,11111111,EXACT_DERIVED
6999,"('{0,1,2}', '{0}', '{0,1}', '{0}', '{0,1,2}', '{1,2}')","{0,1,2}",{0},"{0,1}",{0},"{0,1,2}","{1,2}",18,4,4,False,False,01010101,EXACT_DERIVED
7000,"('{0,1,2}', '{0}', '{0,1}', '{0}', '{0,1,2}', '{0,1,2}')","{0,1,2}",{0},"{0,1}",{0},"{0,1,2}","{0,1,2}",18,8,0,True,True,11111111,EXACT_DERIVED
7001,"('{0,1,2}', '{0}', '{0,1}', '{0,1}', '{}', '{}')","{0,1,2}",{0},"{0,1}","{0,1}",{},{},18,0,8,False,False,00000000,EXACT_DERIVED
7002,"('{0,1,2}', '{0}', '{0,1}', '{0,1}', '{}', '{0}')","{0,1,2}",{0},"{0,1}","{0,1}",{},{0},36,0,8,False,False,00000000,EXACT_DERIVED
7003,"('{0,1,2}', '{0}', '{0,1}', '{0,1}', '{}', '{0,1}')","{0,1,2}",{0},"{0,1}","{0,1}",{},"{0,1}",18,0,8,False,False,00000000,EXACT_DERIVED
7004,"('{0,1,2}', '{0}', '{0,1}', '{0,1}', '{}', '{2}')","{0,1,2}",{0},"{0,1}","{0,1}",{},{2},18,0,8,False,False,00000000,EXACT_DERIVED
7005,"('{0,1,2}', '{0}', '{0,1}', '{0,1}', '{}', '{0,2}')","{0,1,2}",{0},"{0,1}","{0,1}",{},"{0,2}",36,0,8,False,False,00000000,EXACT_DERIVED
7006,"('{0,1,2}', '{0}', '{0,1}', '{0,1}', '{}', '{0,1,2}')","{0,1,2}",{0},"{0,1}","{0,1}",{},"{0,1,2}",18,0,8,False,False,00000000,EXACT_DERIVED
7007,"('{0,1,2}', '{0}', '{0,1}', '{0,1}', '{0}', '{}')","{0,1,2}",{0},"{0,1}","{0,1}",{0},{},54,0,8,False,False,00000000,EXACT_DERIVED
7008,"('{0,1,2}', '{0}', '{0,1}', '{0,1}', '{0}', '{0}')","{0,1,2}",{0},"{0,1}","{0,1}",{0},{0},108,2,6,True,False,10001000,EXACT_DERIVED
7009,"('{0,1,2}', '{0}', '{0,1}', '{0,1}', '{0}', '{0,1}')","{0,1,2}",{0},"{0,1}","{0,1}",{0},"{0,1}",54,4,4,True,False,11001100,EXACT_DERIVED
7010,"('{0,1,2}', '{0}', '{0,1}', '{0,1}', '{0}', '{2}')","{0,1,2}",{0},"{0,1}","{0,1}",{0},{2},54,0,8,False,False,00000000,EXACT_DERIVED
7011,"('{0,1,2}', '{0}', '{0,1}', '{0,1}', '{0}', '{0,2}')","{0,1,2}",{0},"{0,1}","{0,1}",{0},"{0,2}",108,2,6,True,False,10001000,EXACT_DERIVED
7012,"('{0,1,2}', '{0}', '{0,1}', '{0,1}', '{0}', '{0,1,2}')","{0,1,2}",{0},"{0,1}","{0,1}",{0},"{0,1,2}",54,4,4,True,False,11001100,EXACT_DERIVED
7013,"('{0,1,2}', '{0}', '{0,1}', '{0,1}', '{0,1}', '{}')","{0,1,2}",{0},"{0,1}","{0,1}","{0,1}",{},54,0,8,False,False,00000000,EXACT_DERIVED
7014,"('{0,1,2}', '{0}', '{0,1}', '{0,1}', '{0,1}', '{0}')","{0,1,2}",{0},"{0,1}","{0,1}","{0,1}",{0},108,4,4,True,False,10101010,EXACT_DERIVED
7015,"('{0,1,2}', '{0}', '{0,1}', '{0,1}', '{0,1}', '{0,1}')","{0,1,2}",{0},"{0,1}","{0,1}","{0,1}","{0,1}",54,8,0,True,True,11111111,EXACT_DERIVED
7016,"('{0,1,2}', '{0}', '{0,1}', '{0,1}', '{0,1}', '{2}')","{0,1,2}",{0},"{0,1}","{0,1}","{0,1}",{2},54,0,8,False,False,00000000,EXACT_DERIVED
7017,"('{0,1,2}', '{0}', '{0,1}', '{0,1}', '{0,1}', '{0,2}')","{0,1,2}",{0},"{0,1}","{0,1}","{0,1}","{0,2}",108,4,4,True,False,10101010,EXACT_DERIVED
7018,"('{0,1,2}', '{0}', '{0,1}', '{0,1}', '{0,1}', '{0,1,2}')","{0,1,2}",{0},"{0,1}","{0,1}","{0,1}","{0,1,2}",54,8,0,True,True,11111111,EXACT_DERIVED
7019,"('{0,1,2}', '{0}', '{0,1}', '{0,1}', '{0,1,2}', '{}')","{0,1,2}",{0},"{0,1}","{0,1}","{0,1,2}",{},18,0,8,False,False,00000000,EXACT_DERIVED
7020,"('{0,1,2}', '{0}', '{0,1}', '{0,1}', '{0,1,2}', '{0}')","{0,1,2}",{0},"{0,1}","{0,1}","{0,1,2}",{0},36,4,4,True,False,10101010,EXACT_DERIVED
7021,"('{0,1,2}', '{0}', '{0,1}', '{0,1}', '{0,1,2}', '{0,1}')","{0,1,2}",{0},"{0,1}","{0,1}","{0,1,2}","{0,1}",18,8,0,True,True,11111111,EXACT_DERIVED
7022,"('{0,1,2}', '{0}', '{0,1}', '{0,1}', '{0,1,2}', '{2}')","{0,1,2}",{0},"{0,1}","{0,1}","{0,1,2}",{2},18,0,8,False,False,00000000,EXACT_DERIVED
7023,"('{0,1,2}', '{0}', '{0,1}', '{0,1}', '{0,1,2}', '{0,2}')","{0,1,2}",{0},"{0,1}","{0,1}","{0,1,2}","{0,2}",36,4,4,True,False,10101010,EXACT_DERIVED
7024,"('{0,1,2}', '{0}', '{0,1}', '{0,1}', '{0,1,2}', '{0,1,2}')","{0,1,2}",{0},"{0,1}","{0,1}","{0,1,2}","{0,1,2}",18,8,0,True,True,11111111,EXACT_DERIVED
7025,"('{0,1,2}', '{0}', '{0,1}', '{0,1,2}', '{}', '{}')","{0,1,2}",{0},"{0,1}","{0,1,2}",{},{},6,0,8,False,False,00000000,EXACT_DERIVED
7026,"('{0,1,2}', '{0}', '{0,1}', '{0,1,2}', '{}', '{0}')","{0,1,2}",{0},"{0,1}","{0,1,2}",{},{0},18,0,8,False,False,00000000,EXACT_DERIVED
7027,"('{0,1,2}', '{0}', '{0,1}', '{0,1,2}', '{}', '{0,1}')","{0,1,2}",{0},"{0,1}","{0,1,2}",{},"{0,1}",18,0,8,False,False,00000000,EXACT_DERIVED
7028,"('{0,1,2}', '{0}', '{0,1}', '{0,1,2}', '{}', '{0,1,2}')","{0,1,2}",{0},"{0,1}","{0,1,2}",{},"{0,1,2}",6,0,8,False,False,00000000,EXACT_DERIVED
7029,"('{0,1,2}', '{0}', '{0,1}', '{0,1,2}', '{0}', '{}')","{0,1,2}",{0},"{0,1}","{0,1,2}",{0},{},18,0,8,False,False,00000000,EXACT_DERIVED
7030,"('{0,1,2}', '{0}', '{0,1}', '{0,1,2}', '{0}', '{0}')","{0,1,2}",{0},"{0,1}","{0,1,2}",{0},{0},54,2,6,True,False,10001000,EXACT_DERIVED
7031,"('{0,1,2}', '{0}', '{0,1}', '{0,1,2}', '{0}', '{0,1}')","{0,1,2}",{0},"{0,1}","{0,1,2}",{0},"{0,1}",54,4,4,True,False,11001100,EXACT_DERIVED
7032,"('{0,1,2}', '{0}', '{0,1}', '{0,1,2}', '{0}', '{0,1,2}')","{0,1,2}",{0},"{0,1}","{0,1,2}",{0},"{0,1,2}",18,4,4,True,False,11001100,EXACT_DERIVED
7033,"('{0,1,2}', '{0}', '{0,1}', '{0,1,2}', '{0,1}', '{}')","{0,1,2}",{0},"{0,1}","{0,1,2}","{0,1}",{},18,0,8,False,False,00000000,EXACT_DERIVED
7034,"('{0,1,2}', '{0}', '{0,1}', '{0,1,2}', '{0,1}', '{0}')","{0,1,2}",{0},"{0,1}","{0,1,2}","{0,1}",{0},54,4,4,True,False,10101010,EXACT_DERIVED
7035,"('{0,1,2}', '{0}', '{0,1}', '{0,1,2}', '{0,1}', '{0,1}')","{0,1,2}",{0},"{0,1}","{0,1,2}","{0,1}","{0,1}",54,8,0,True,True,11111111,EXACT_DERIVED
7036,"('{0,1,2}', '{0}', '{0,1}', '{0,1,2}', '{0,1}', '{0,1,2}')","{0,1,2}",{0},"{0,1}","{0,1,2}","{0,1}","{0,1,2}",18,8,0,True,True,11111111,EXACT_DERIVED
7037,"('{0,1,2}', '{0}', '{0,1}', '{0,1,2}', '{0,1,2}', '{}')","{0,1,2}",{0},"{0,1}","{0,1,2}","{0,1,2}",{},6,0,8,False,False,00000000,EXACT_DERIVED
7038,"('{0,1,2}', '{0}', '{0,1}', '{0,1,2}', '{0,1,2}', '{0}')","{0,1,2}",{0},"{0,1}","{0,1,2}","{0,1,2}",{0},18,4,4,True,False,10101010,EXACT_DERIVED
7039,"('{0,1,2}', '{0}', '{0,1}', '{0,1,2}', '{0,1,2}', '{0,1}')","{0,1,2}",{0},"{0,1}","{0,1,2}","{0,1,2}","{0,1}",18,8,0,True,True,11111111,EXACT_DERIVED
7040,"('{0,1,2}', '{0}', '{0,1}', '{0,1,2}', '{0,1,2}', '{0,1,2}')","{0,1,2}",{0},"{0,1}","{0,1,2}","{0,1,2}","{0,1,2}",6,8,0,True,True,11111111,EXACT_DERIVED
7041,"('{0,1,2}', '{0}', '{1,2}', '{}', '{}', '{}')","{0,1,2}",{0},"{1,2}",{},{},{},3,0,8,False,False,00000000,EXACT_DERIVED
7042,"('{0,1,2}', '{0}', '{1,2}', '{}', '{}', '{0}')","{0,1,2}",{0},"{1,2}",{},{},{0},9,0,8,False,False,00000000,EXACT_DERIVED
7043,"('{0,1,2}', '{0}', '{1,2}', '{}', '{}', '{0,1}')","{0,1,2}",{0},"{1,2}",{},{},"{0,1}",9,0,8,False,False,00000000,EXACT_DERIVED
7044,"('{0,1,2}', '{0}', '{1,2}', '{}', '{}', '{0,1,2}')","{0,1,2}",{0},"{1,2}",{},{},"{0,1,2}",3,0,8,False,False,00000000,EXACT_DERIVED
7045,"('{0,1,2}', '{0}', '{1,2}', '{}', '{0}', '{}')","{0,1,2}",{0},"{1,2}",{},{0},{},9,0,8,False,False,00000000,EXACT_DERIVED
7046,"('{0,1,2}', '{0}', '{1,2}', '{}', '{0}', '{0}')","{0,1,2}",{0},"{1,2}",{},{0},{0},27,0,8,False,False,00000000,EXACT_DERIVED
7047,"('{0,1,2}', '{0}', '{1,2}', '{}', '{0}', '{0,1}')","{0,1,2}",{0},"{1,2}",{},{0},"{0,1}",27,0,8,False,False,00000000,EXACT_DERIVED
7048,"('{0,1,2}', '{0}', '{1,2}', '{}', '{0}', '{0,1,2}')","{0,1,2}",{0},"{1,2}",{},{0},"{0,1,2}",9,0,8,False,False,00000000,EXACT_DERIVED
7049,"('{0,1,2}', '{0}', '{1,2}', '{}', '{0,1}', '{}')","{0,1,2}",{0},"{1,2}",{},"{0,1}",{},9,0,8,False,False,00000000,EXACT_DERIVED
7050,"('{0,1,2}', '{0}', '{1,2}', '{}', '{0,1}', '{0}')","{0,1,2}",{0},"{1,2}",{},"{0,1}",{0},27,0,8,False,False,00000000,EXACT_DERIVED
7051,"('{0,1,2}', '{0}', '{1,2}', '{}', '{0,1}', '{0,1}')","{0,1,2}",{0},"{1,2}",{},"{0,1}","{0,1}",27,0,8,False,False,00000000,EXACT_DERIVED
7052,"('{0,1,2}', '{0}', '{1,2}', '{}', '{0,1}', '{0,1,2}')","{0,1,2}",{0},"{1,2}",{},"{0,1}","{0,1,2}",9,0,8,False,False,00000000,EXACT_DERIVED
7053,"('{0,1,2}', '{0}', '{1,2}', '{}', '{0,1,2}', '{}')","{0,1,2}",{0},"{1,2}",{},"{0,1,2}",{},3,0,8,False,False,00000000,EXACT_DERIVED
7054,"('{0,1,2}', '{0}', '{1,2}', '{}', '{0,1,2}', '{0}')","{0,1,2}",{0},"{1,2}",{},"{0,1,2}",{0},9,0,8,False,False,00000000,EXACT_DERIVED
7055,"('{0,1,2}', '{0}', '{1,2}', '{}', '{0,1,2}', '{0,1}')","{0,1,2}",{0},"{1,2}",{},"{0,1,2}","{0,1}",9,0,8,False,False,00000000,EXACT_DERIVED
7056,"('{0,1,2}', '{0}', '{1,2}', '{}', '{0,1,2}', '{0,1,2}')","{0,1,2}",{0},"{1,2}",{},"{0,1,2}","{0,1,2}",3,0,8,False,False,00000000,EXACT_DERIVED
7057,"('{0,1,2}', '{0}', '{1,2}', '{0}', '{}', '{}')","{0,1,2}",{0},"{1,2}",{0},{},{},9,0,8,False,False,00000000,EXACT_DERIVED
7058,"('{0,1,2}', '{0}', '{1,2}', '{0}', '{}', '{0}')","{0,1,2}",{0},"{1,2}",{0},{},{0},9,0,8,False,False,00000000,EXACT_DERIVED
7059,"('{0,1,2}', '{0}', '{1,2}', '{0}', '{}', '{1}')","{0,1,2}",{0},"{1,2}",{0},{},{1},18,0,8,False,False,00000000,EXACT_DERIVED
7060,"('{0,1,2}', '{0}', '{1,2}', '{0}', '{}', '{0,1}')","{0,1,2}",{0},"{1,2}",{0},{},"{0,1}",18,0,8,False,False,00000000,EXACT_DERIVED
7061,"('{0,1,2}', '{0}', '{1,2}', '{0}', '{}', '{1,2}')","{0,1,2}",{0},"{1,2}",{0},{},"{1,2}",9,0,8,False,False,00000000,EXACT_DERIVED
7062,"('{0,1,2}', '{0}', '{1,2}', '{0}', '{}', '{0,1,2}')","{0,1,2}",{0},"{1,2}",{0},{},"{0,1,2}",9,0,8,False,False,00000000,EXACT_DERIVED
7063,"('{0,1,2}', '{0}', '{1,2}', '{0}', '{0}', '{}')","{0,1,2}",{0},"{1,2}",{0},{0},{},27,0,8,False,False,00000000,EXACT_DERIVED
